n1,n2,weight
4097,1597,1.0
4098,1597,1.0
4099,1597,-1.0
30286,29584,1.0
30287,29584,1.0
30288,29584,-1.0
2206,5490,-1.0
9175,5490,-1.0
14942,12477,1.0
14943,12477,1.0
14944,12477,-1.0
1354,250,1.0
1355,250,-1.0
1356,250,-1.0
7560,3834,1.0
7698,3834,1.0
14489,11847,1.0
14490,11847,1.0
14491,11847,-1.0
14492,11847,-1.0
29604,29607,-1.0
29605,29607,-1.0
29606,29607,-1.0
19425,18045,1.0
19426,18045,1.0
19427,18045,1.0
19428,18045,-1.0
19429,18045,-1.0
19430,18045,-1.0
19431,18045,-1.0
19432,18045,-1.0
20568,19027,-1.0
20569,19027,-1.0
20570,19027,-1.0
30511,29825,1.0
30512,29825,-1.0
30513,29825,-1.0
30514,29825,-1.0
13774,10349,-1.0
13775,10349,-1.0
13776,10349,-1.0
13777,10349,-1.0
23848,22154,-1.0
6534,2853,1.0
6535,2853,1.0
6536,2853,1.0
6537,2853,1.0
6538,2853,1.0
6539,2853,-1.0
6540,2853,-1.0
6541,2853,-1.0
6542,2853,-1.0
32383,32129,-1.0
32505,32129,-1.0
23874,22177,1.0
23875,22177,1.0
23876,22177,-1.0
23367,21764,-1.0
14210,11153,-1.0
21624,19971,-1.0
34386,34145,1.0
18586,17348,1.0
18587,17348,1.0
18588,17348,-1.0
16887,15611,-1.0
16888,15611,-1.0
16889,15611,-1.0
29534,28691,-1.0
22971,21276,1.0
22972,21276,-1.0
30777,29976,-1.0
21862,21857,1.0
23450,21857,1.0
23451,21857,1.0
26905,25499,1.0
8815,5194,-1.0
8816,5194,-1.0
8817,5194,-1.0
8818,5194,-1.0
4184,1706,-1.0
25025,23362,1.0
25026,23362,-1.0
25027,23362,-1.0
10747,6696,1.0
10748,6696,1.0
10749,6696,1.0
16070,14030,1.0
5900,2507,-1.0
17538,16516,-1.0
25710,24225,1.0
14235,11208,-1.0
14236,11208,-1.0
2376,542,1.0
2377,542,1.0
2378,542,1.0
2682,638,1.0
24513,22922,-1.0
3723,1217,-1.0
3724,1217,-1.0
3725,1217,-1.0
16435,14791,-1.0
32739,32680,-1.0
22287,20704,-1.0
19209,17949,-1.0
19210,17949,-1.0
26394,24747,-1.0
16307,14528,-1.0
22111,20519,-1.0
22112,20519,-1.0
5660,2361,1.0
5661,2361,1.0
5662,2361,-1.0
7234,3292,1.0
7235,3292,1.0
7236,3292,-1.0
7237,3292,-1.0
24810,23269,1.0
24811,23269,-1.0
24812,23269,-1.0
24813,23269,-1.0
24814,23269,-1.0
23285,23269,-1.0
28063,26689,-1.0
4151,1659,1.0
3537,1060,1.0
6543,10717,1.0
13971,10717,-1.0
6345,2802,1.0
6346,2802,1.0
6347,2802,1.0
6348,2802,1.0
6349,2802,-1.0
6350,2802,-1.0
6351,2802,-1.0
6352,2802,-1.0
6353,2802,-1.0
6934,3062,1.0
6935,3062,1.0
6936,3062,1.0
6937,3062,1.0
14252,11231,-1.0
14253,11231,-1.0
14254,11231,-1.0
30915,30189,-1.0
30916,30189,-1.0
30917,30189,-1.0
30942,30210,1.0
30943,30210,-1.0
388,1648,-1.0
10433,6463,-1.0
15283,12949,-1.0
18445,17309,1.0
18446,17309,1.0
18447,17309,1.0
18448,17309,1.0
18449,17309,1.0
18450,17309,-1.0
18451,17309,-1.0
29960,29102,1.0
29961,29102,1.0
29962,29102,-1.0
14807,12287,-1.0
28341,27176,1.0
28342,27176,1.0
28343,27176,1.0
28344,27176,1.0
28345,27176,1.0
28346,27176,1.0
28347,27176,-1.0
16089,14068,-1.0
22475,20889,1.0
14618,12053,-1.0
24663,23019,1.0
23012,23019,1.0
24664,23019,-1.0
5258,2182,1.0
7016,3117,1.0
10635,6579,-1.0
32364,31638,1.0
11883,11905,1.0
11884,11905,1.0
14568,11905,-1.0
1927,4566,1.0
8185,4566,-1.0
5427,2244,1.0
5428,2244,-1.0
6684,2893,1.0
6685,2893,1.0
6686,2893,1.0
6687,2893,1.0
6688,2893,-1.0
6689,2893,-1.0
14276,11282,-1.0
14277,11282,-1.0
10750,6702,1.0
6414,6702,-1.0
32214,32068,-1.0
30389,29682,1.0
30390,29682,1.0
11025,6888,1.0
11026,6888,-1.0
11027,6888,-1.0
11028,6888,-1.0
26564,24979,-1.0
29331,28368,1.0
11588,7710,1.0
11589,7710,-1.0
7950,4260,-1.0
7792,3972,-1.0
20273,18689,1.0
20274,18689,1.0
20275,18689,-1.0
20276,18689,-1.0
30614,31724,-1.0
15032,12582,-1.0
15033,12582,-1.0
15034,12582,-1.0
3859,1355,1.0
3860,1355,1.0
3861,1355,1.0
32599,32436,-1.0
32604,32436,-1.0
32749,32436,-1.0
28386,27194,1.0
14777,12235,-1.0
14778,12235,-1.0
14779,12235,-1.0
12101,12235,-1.0
10148,6215,1.0
10149,6215,1.0
10150,6215,1.0
13008,9407,-1.0
6177,2639,-1.0
6178,2639,-1.0
6179,2639,-1.0
3606,1114,1.0
3607,1114,-1.0
3608,1114,-1.0
11791,8027,-1.0
25753,24231,1.0
25754,24231,1.0
25755,24231,1.0
25756,24231,1.0
25757,24231,-1.0
25758,24231,-1.0
867,14316,1.0
16218,14316,-1.0
16219,14316,-1.0
4204,1751,-1.0
4205,1751,-1.0
25635,24116,1.0
25636,24116,-1.0
29877,29034,-1.0
4490,8115,-1.0
15449,13256,1.0
15450,13256,-1.0
15436,13256,-1.0
15451,13256,-1.0
15452,13256,-1.0
16560,15023,1.0
16561,15023,-1.0
16562,15023,-1.0
12711,8945,1.0
4227,1771,-1.0
4228,1771,-1.0
4229,1771,-1.0
4230,1771,-1.0
17640,16775,1.0
627,41,1.0
628,41,-1.0
33278,33112,-1.0
33226,33112,-1.0
25693,24180,1.0
12747,9010,1.0
12748,9010,1.0
9878,6004,1.0
9879,6004,-1.0
9880,6004,-1.0
14895,12405,1.0
14896,12405,1.0
14890,12405,1.0
34483,34425,-1.0
1152,161,1.0
1153,161,-1.0
1154,161,-1.0
1155,161,-1.0
1156,161,-1.0
24260,22711,1.0
22970,21275,-1.0
27760,26153,1.0
27761,26153,-1.0
27762,26153,-1.0
16475,14868,-1.0
4927,2078,1.0
4928,2078,1.0
4929,2078,1.0
4930,2078,1.0
4931,2078,1.0
4932,2078,-1.0
29890,29055,-1.0
28573,27424,1.0
28574,27424,-1.0
21145,19545,-1.0
34156,33535,1.0
22408,20784,1.0
16494,14907,-1.0
34235,34062,-1.0
34278,34062,-1.0
30748,29952,1.0
12898,9245,-1.0
21402,19682,-1.0
21403,19682,-1.0
21404,19682,-1.0
21394,19682,-1.0
23955,22265,1.0
23956,22265,-1.0
23957,22265,-1.0
23958,22265,-1.0
23959,22265,-1.0
5380,2228,-1.0
2599,617,1.0
2600,617,1.0
2601,617,1.0
2602,617,1.0
2603,617,1.0
2604,617,1.0
2605,617,1.0
2606,617,1.0
2607,617,1.0
2608,617,-1.0
2609,617,-1.0
2610,617,-1.0
2611,617,-1.0
2612,617,-1.0
2613,617,-1.0
15932,13754,1.0
6908,3022,1.0
6909,3022,1.0
6910,3022,-1.0
6911,3022,-1.0
1736,436,-1.0
18778,17518,-1.0
6821,6316,1.0
10224,6316,1.0
25565,24037,-1.0
16288,14484,-1.0
30911,30180,-1.0
19959,18387,1.0
19960,18387,1.0
29694,28842,-1.0
29695,28842,-1.0
29696,28842,-1.0
29697,28842,-1.0
11097,7024,1.0
11098,7024,1.0
11099,7024,-1.0
4861,2047,1.0
4862,2047,1.0
25153,23524,1.0
25154,23524,1.0
25155,23524,-1.0
21899,20360,1.0
21900,20360,1.0
21901,20360,1.0
18814,17597,-1.0
15352,13102,1.0
11174,7120,-1.0
18822,17608,1.0
18823,17608,1.0
18907,17726,-1.0
21559,19836,1.0
34007,33474,-1.0
25191,23550,1.0
25192,23550,1.0
25193,23550,-1.0
15700,9972,-1.0
13745,10316,1.0
13746,10316,1.0
13747,10316,1.0
13748,10316,-1.0
28024,26626,-1.0
19027,22451,-1.0
24055,22451,-1.0
15676,9918,1.0
22303,20727,-1.0
22304,20727,-1.0
22305,20727,-1.0
29300,28346,-1.0
7853,4055,1.0
7854,4055,-1.0
21499,19778,-1.0
21500,19778,-1.0
21501,19778,-1.0
15011,12571,-1.0
15012,12571,-1.0
15013,12571,-1.0
4360,1825,1.0
4361,1825,1.0
4362,1825,-1.0
4363,1825,-1.0
11065,6970,1.0
3173,6970,1.0
11066,6970,1.0
7110,6970,1.0
11067,6970,-1.0
23034,21326,1.0
23035,21326,-1.0
24176,22633,1.0
15306,13003,-1.0
7299,3344,1.0
7300,3344,1.0
25478,23871,-1.0
8242,4650,1.0
22180,20583,-1.0
5904,2519,-1.0
25700,24194,-1.0
26388,24735,1.0
14398,11608,1.0
478,23,1.0
479,23,1.0
480,23,-1.0
481,23,-1.0
482,23,-1.0
14199,11132,1.0
14200,11132,1.0
21142,19536,-1.0
21143,19536,-1.0
1214,7565,1.0
28188,26924,-1.0
164,3690,1.0
7590,3690,1.0
1281,3690,-1.0
211,3690,-1.0
213,3690,-1.0
7591,3690,-1.0
210,3690,-1.0
1276,3690,-1.0
32288,31671,1.0
23529,21941,1.0
18847,21941,1.0
23530,21941,-1.0
33087,32620,1.0
30558,29860,-1.0
11506,7555,1.0
11507,7555,1.0
14722,16404,-1.0
17495,16404,-1.0
17496,16404,-1.0
26378,24719,-1.0
26379,24719,-1.0
7887,4134,1.0
4140,4134,1.0
7888,4134,1.0
24052,22437,-1.0
24053,22437,-1.0
25900,24339,-1.0
25711,24226,1.0
25712,24226,1.0
25713,24226,1.0
25714,24226,1.0
25715,24226,1.0
25716,24226,1.0
25717,24226,1.0
25718,24226,1.0
25719,24226,1.0
25720,24226,1.0
25721,24226,1.0
25722,24226,-1.0
25723,24226,-1.0
25724,24226,-1.0
25725,24226,-1.0
25726,24226,-1.0
25727,24226,-1.0
25728,24226,-1.0
27147,29248,1.0
26688,25161,-1.0
14698,12144,-1.0
14702,12144,-1.0
27689,26104,-1.0
27690,26104,-1.0
26061,24423,1.0
26062,24423,-1.0
5800,2437,1.0
5801,2437,-1.0
549,2437,-1.0
5802,2437,-1.0
5803,2437,-1.0
26565,24988,1.0
26566,24988,-1.0
21019,19371,-1.0
21020,19371,-1.0
21021,19371,-1.0
21022,19371,-1.0
21023,19371,-1.0
21024,19371,-1.0
26207,24515,-1.0
19285,17997,1.0
19286,17997,1.0
32884,32775,-1.0
32821,32775,-1.0
5748,2394,-1.0
192,108,1.0
193,108,1.0
161,108,1.0
194,108,1.0
195,108,-1.0
196,108,-1.0
197,108,-1.0
198,108,-1.0
199,108,-1.0
200,108,-1.0
201,108,-1.0
202,108,-1.0
203,108,-1.0
204,108,-1.0
10128,6205,1.0
33689,33939,-1.0
46,672,1.0
2755,672,1.0
2756,672,1.0
2757,672,1.0
2758,672,1.0
1652,377,1.0
20074,18481,1.0
20075,18481,1.0
15286,12951,-1.0
15287,12951,-1.0
15288,12951,-1.0
30261,29544,1.0
30262,29544,1.0
21932,20396,-1.0
21933,20396,-1.0
24525,22925,1.0
24526,22925,1.0
22975,22925,1.0
22757,22925,-1.0
24527,22925,-1.0
24528,22925,-1.0
24328,22925,-1.0
7681,3822,1.0
7682,3822,-1.0
21745,20196,-1.0
16276,14439,1.0
16277,14439,1.0
16278,14439,-1.0
448,20,1.0
449,20,1.0
450,20,1.0
451,20,-1.0
452,20,-1.0
453,20,-1.0
454,20,-1.0
26772,25284,-1.0
26773,25284,-1.0
12443,8777,-1.0
12444,8777,-1.0
7472,3495,1.0
17890,17166,1.0
17891,17166,1.0
17892,17166,1.0
17893,17166,1.0
17894,17166,-1.0
17895,17166,-1.0
17896,17166,-1.0
17897,17166,-1.0
17898,17166,-1.0
17899,17166,-1.0
33859,33438,-1.0
34170,33438,-1.0
34054,33438,-1.0
26980,25675,-1.0
31066,30324,1.0
16431,14775,1.0
27565,26041,-1.0
14136,10981,-1.0
14137,10981,-1.0
8797,5190,1.0
8798,5190,1.0
8799,5190,1.0
8800,5190,1.0
5869,5190,1.0
8801,5190,-1.0
8708,5190,-1.0
8802,5190,-1.0
12038,8333,1.0
12039,8333,1.0
12040,8333,1.0
8260,8333,1.0
12041,8333,-1.0
29641,28794,1.0
29642,28794,-1.0
29643,28794,-1.0
19017,17877,-1.0
19018,17877,-1.0
19019,17877,-1.0
23043,21340,-1.0
22642,21137,1.0
6606,2892,1.0
2808,2892,1.0
6680,2892,1.0
6681,2892,1.0
6682,2892,1.0
2854,2892,-1.0
681,2892,-1.0
6683,2892,-1.0
26037,24377,-1.0
33137,32729,1.0
33138,32729,-1.0
33622,32729,-1.0
25466,23834,-1.0
25467,23834,-1.0
6349,13787,-1.0
25259,23646,1.0
25260,23646,1.0
7148,3190,1.0
7149,3190,-1.0
7150,3190,-1.0
7151,3190,-1.0
7152,3190,-1.0
7153,3190,-1.0
28777,27615,1.0
28715,27615,1.0
28778,27615,1.0
28779,27615,-1.0
28780,27615,-1.0
28781,27615,-1.0
28782,27615,-1.0
28783,27615,-1.0
28784,27615,-1.0
28785,27615,-1.0
31027,30310,1.0
31028,30310,1.0
31029,30310,1.0
12251,8483,1.0
12252,8483,-1.0
4918,8483,-1.0
11416,7399,1.0
11417,7399,1.0
11418,7399,-1.0
11419,7399,-1.0
34187,33341,1.0
33984,33341,1.0
33956,33341,-1.0
29513,28672,1.0
32685,32415,1.0
32787,32415,1.0
32597,32415,1.0
32601,32415,1.0
32588,32415,-1.0
32674,32415,-1.0
32786,32415,-1.0
32796,32415,-1.0
15430,13237,1.0
15431,13237,1.0
15432,13237,1.0
15433,13237,-1.0
32265,31902,1.0
32523,32292,-1.0
11756,7967,1.0
19542,18111,-1.0
19543,18111,-1.0
11525,7601,-1.0
11979,8247,1.0
11980,8247,1.0
8248,8247,-1.0
2459,568,1.0
2460,568,1.0
2461,568,-1.0
2462,568,-1.0
2463,568,-1.0
26814,25331,-1.0
29427,28551,1.0
29421,28539,-1.0
25989,28539,-1.0
56,12,1.0
57,12,1.0
58,12,1.0
59,12,1.0
60,12,1.0
61,12,-1.0
62,12,-1.0
63,12,-1.0
64,12,-1.0
65,12,-1.0
66,12,-1.0
8323,4709,1.0
25265,23650,1.0
25266,23650,1.0
25267,23650,-1.0
20652,19073,-1.0
7464,3464,-1.0
7103,3168,1.0
7104,3168,-1.0
25809,28444,-1.0
7219,3265,-1.0
11516,7585,-1.0
11517,7585,-1.0
33502,32964,1.0
33426,32964,-1.0
33464,32964,-1.0
33496,32964,-1.0
18862,17666,-1.0
24916,23308,1.0
24917,23308,1.0
24918,23308,-1.0
10963,6821,1.0
10964,6821,1.0
10965,6821,1.0
10966,6821,1.0
10967,6821,1.0
10968,6821,1.0
10969,6821,1.0
10970,6821,1.0
10971,6821,1.0
10972,6821,-1.0
10973,6821,-1.0
10974,6821,-1.0
10975,6821,-1.0
24645,22979,-1.0
6990,3098,1.0
6991,3098,1.0
15766,13560,1.0
15767,13560,1.0
34348,33875,1.0
31202,30473,1.0
26825,25341,-1.0
31676,31494,1.0
32088,31494,1.0
23538,21946,1.0
33820,33331,-1.0
33725,33331,-1.0
18226,19499,-1.0
21104,19499,-1.0
21105,19499,-1.0
34138,33293,-1.0
33825,33293,-1.0
34120,33293,-1.0
33857,33293,-1.0
28493,27358,-1.0
33362,32922,-1.0
23962,22267,-1.0
2278,533,1.0
2279,533,1.0
2280,533,1.0
2281,533,1.0
2282,533,1.0
2283,533,1.0
2284,533,1.0
2285,533,1.0
2286,533,1.0
2287,533,1.0
2288,533,1.0
2289,533,1.0
2290,533,1.0
2291,533,1.0
2292,533,1.0
2293,533,1.0
2294,533,-1.0
2295,533,-1.0
2296,533,-1.0
2297,533,-1.0
2298,533,-1.0
2299,533,-1.0
2300,533,-1.0
2301,533,-1.0
2302,533,-1.0
528,533,-1.0
13605,10145,-1.0
13606,10145,-1.0
32056,31324,-1.0
9780,980,-1.0
34331,33972,-1.0
2988,723,1.0
2989,723,-1.0
1850,459,1.0
1851,459,1.0
1852,459,-1.0
1853,459,-1.0
1854,459,-1.0
1855,459,-1.0
31692,31462,-1.0
32121,31462,-1.0
33363,34188,1.0
2516,595,1.0
2517,595,1.0
2518,595,1.0
2519,595,-1.0
26549,24970,1.0
26550,24970,-1.0
7497,3544,1.0
19498,18083,1.0
19499,18083,-1.0
19500,18083,-1.0
19501,18083,-1.0
22252,20653,-1.0
32988,32721,1.0
32987,32721,1.0
32986,32721,-1.0
8495,4918,-1.0
8496,4918,-1.0
25910,24347,-1.0
25911,24347,-1.0
25912,24347,-1.0
17371,16168,1.0
17372,16168,-1.0
17373,16168,-1.0
17374,16168,-1.0
17375,16168,-1.0
5699,2376,1.0
5700,2376,1.0
5701,2376,1.0
20501,18987,-1.0
20502,18987,-1.0
1771,446,1.0
1772,446,1.0
1773,446,-1.0
1774,446,-1.0
1775,446,-1.0
1776,446,-1.0
1777,446,-1.0
1778,446,-1.0
1779,446,-1.0
1780,446,-1.0
1781,446,-1.0
11552,7626,-1.0
11553,7626,-1.0
12935,9317,-1.0
12936,9317,-1.0
15811,13618,-1.0
13087,9504,1.0
13088,9504,-1.0
13089,9504,-1.0
23830,22122,1.0
5708,2384,1.0
5709,2384,-1.0
5641,5623,1.0
9293,5623,-1.0
9294,5623,-1.0
34225,33764,1.0
33928,33764,1.0
12823,9144,1.0
13724,10302,-1.0
10452,6472,1.0
10453,6472,1.0
21749,20204,1.0
21750,20204,-1.0
25240,23623,1.0
25241,23623,1.0
2984,13676,-1.0
26348,24644,-1.0
19145,17912,1.0
19146,17912,1.0
19147,17912,-1.0
19148,17912,-1.0
19149,17912,-1.0
19150,17912,-1.0
31728,31175,-1.0
22308,20739,-1.0
27844,26254,-1.0
23461,21867,1.0
25529,23942,-1.0
25530,23942,-1.0
21133,19523,1.0
3115,769,1.0
3116,769,-1.0
3117,769,-1.0
3118,769,-1.0
3119,769,-1.0
21705,20109,-1.0
21706,20109,-1.0
26219,24525,-1.0
26220,24525,-1.0
26221,24525,-1.0
33667,32571,-1.0
25400,23752,-1.0
30561,29863,-1.0
18417,17300,1.0
18418,17300,1.0
18419,17300,-1.0
18420,17300,-1.0
25847,24291,-1.0
23929,22240,1.0
23930,22240,1.0
23931,22240,-1.0
31972,30970,-1.0
11306,7263,1.0
11307,7263,1.0
11308,7263,-1.0
11309,7263,-1.0
11310,7263,-1.0
11311,7263,-1.0
11312,7263,-1.0
11313,7263,-1.0
11314,7263,-1.0
11315,7263,-1.0
3907,1400,1.0
23009,21311,-1.0
23010,21311,-1.0
27082,25750,1.0
27083,25750,1.0
27084,25750,1.0
27085,25750,-1.0
29363,28451,1.0
29256,28281,1.0
29257,28281,1.0
11338,11384,-1.0
14325,11384,-1.0
22887,21253,1.0
22888,21253,-1.0
22889,21253,-1.0
11465,7474,-1.0
24152,22564,1.0
24153,22564,-1.0
24397,22796,-1.0
8463,4862,-1.0
34171,33366,1.0
33711,33366,-1.0
63,3050,-1.0
5417,8984,1.0
28607,27474,1.0
28608,27474,1.0
28609,27474,-1.0
28610,27474,-1.0
28611,27474,-1.0
28612,27474,-1.0
25978,27474,-1.0
1464,321,1.0
1465,321,1.0
1466,321,1.0
1467,321,-1.0
1468,321,-1.0
8469,4889,1.0
8472,4889,1.0
8473,4889,1.0
14355,11483,-1.0
18404,17361,1.0
18617,17361,1.0
18618,17361,1.0
11440,7419,-1.0
2992,725,1.0
2993,725,1.0
2994,725,1.0
2995,725,-1.0
2996,725,-1.0
2965,725,-1.0
2997,725,-1.0
7725,3874,1.0
30760,29966,1.0
30761,29966,-1.0
30762,29966,-1.0
15152,12671,1.0
15153,12671,1.0
15154,12671,1.0
15155,12671,1.0
27387,25943,1.0
27388,25943,1.0
24359,25943,-1.0
24358,25943,-1.0
25989,25943,-1.0
26469,24841,1.0
26470,24841,-1.0
20442,18914,1.0
20443,18914,-1.0
16757,15377,1.0
16758,15377,-1.0
16759,15377,-1.0
20857,19257,1.0
26064,24428,-1.0
7032,3128,-1.0
25202,23561,-1.0
25203,23561,-1.0
19839,18246,1.0
19840,18246,-1.0
27426,27428,1.0
28658,27540,1.0
28659,27540,-1.0
28660,27540,-1.0
28661,27540,-1.0
28662,27540,-1.0
28663,27540,-1.0
28664,27540,-1.0
28665,27540,-1.0
1259,232,-1.0
239,232,-1.0
1334,232,-1.0
19761,18217,-1.0
19762,18217,-1.0
9861,5992,-1.0
12103,8389,1.0
12104,8389,1.0
8276,4680,1.0
8277,4680,-1.0
21065,19436,1.0
21066,19436,-1.0
26171,24471,1.0
26172,24471,-1.0
11541,7616,1.0
21304,19599,-1.0
21305,19599,-1.0
21306,19599,-1.0
13850,10522,1.0
13851,10522,1.0
13852,10522,1.0
26441,24815,-1.0
10614,6573,1.0
10615,6573,1.0
10616,6573,1.0
10617,6573,-1.0
10618,6573,-1.0
10619,6573,-1.0
32122,31030,1.0
31930,31030,-1.0
27054,25732,-1.0
27055,25732,-1.0
27056,25732,-1.0
27057,25732,-1.0
27058,25732,-1.0
11842,8140,1.0
11843,8140,1.0
29357,28428,-1.0
1213,175,-1.0
16210,14299,-1.0
6849,2939,-1.0
25699,24192,1.0
12774,9056,-1.0
12775,9056,-1.0
26495,24881,1.0
26496,24881,-1.0
26497,24881,-1.0
26498,24881,-1.0
3750,1247,1.0
3751,1247,1.0
3752,1247,1.0
178,1247,-1.0
3753,1247,-1.0
26561,24977,-1.0
26562,24977,-1.0
26563,24977,-1.0
15567,15521,1.0
15546,15521,1.0
26414,24784,-1.0
26415,24784,-1.0
26416,24784,-1.0
8259,4670,1.0
8260,4670,1.0
8261,4670,1.0
8262,4670,-1.0
12141,8414,1.0
12142,8414,-1.0
12143,8414,-1.0
20831,19215,-1.0
23082,21397,-1.0
29682,28830,-1.0
14068,10860,-1.0
11514,7579,-1.0
11318,7267,-1.0
33034,32685,1.0
33035,32685,1.0
5927,2549,1.0
5942,2549,1.0
5943,2549,1.0
5944,2549,1.0
5945,2549,1.0
5946,2549,1.0
5947,2549,1.0
5948,2549,1.0
5949,2549,1.0
5950,2549,-1.0
16314,14559,1.0
16315,14559,1.0
15596,13506,1.0
15597,13506,1.0
14632,12062,1.0
14633,12062,-1.0
27828,26233,-1.0
10688,6635,-1.0
10689,6635,-1.0
10690,6635,-1.0
7872,4102,-1.0
22621,21096,-1.0
4289,1800,1.0
4290,1800,1.0
1808,1800,1.0
20447,18927,-1.0
16796,15420,-1.0
13368,15420,-1.0
9873,6001,1.0
9874,6001,1.0
9875,6001,1.0
9876,6001,-1.0
31980,31122,-1.0
23440,21824,-1.0
17528,16495,-1.0
9475,5801,1.0
9252,5573,-1.0
4076,1588,1.0
4077,1588,-1.0
7936,4241,-1.0
7937,4241,-1.0
3614,3592,1.0
7532,3592,1.0
7533,3592,1.0
7534,3592,-1.0
7535,3592,-1.0
6718,2907,1.0
6719,2907,1.0
6720,2907,1.0
6721,2907,-1.0
6722,2907,-1.0
34185,33383,1.0
18222,17230,1.0
18223,17230,1.0
18224,17230,1.0
18225,17230,1.0
18226,17230,-1.0
18227,17230,-1.0
18228,17230,-1.0
18229,17230,-1.0
18230,17230,-1.0
18231,17230,-1.0
18030,17230,-1.0
11911,8170,1.0
11912,8170,1.0
11913,8170,1.0
11914,8170,1.0
11901,8170,1.0
11915,8170,-1.0
11916,8170,-1.0
6713,2906,1.0
6714,2906,1.0
6715,2906,1.0
6716,2906,1.0
6717,2906,-1.0
4064,1577,1.0
4065,1577,1.0
4066,1577,1.0
31008,30301,1.0
31009,30301,-1.0
4013,1547,1.0
4014,1547,1.0
4015,1547,-1.0
28065,26691,-1.0
29031,27902,-1.0
30169,29453,1.0
30170,29453,1.0
30171,29453,-1.0
7414,3409,1.0
7415,3409,-1.0
33836,33552,1.0
34111,33552,1.0
33885,33552,1.0
33808,33552,-1.0
34148,33552,-1.0
34110,33552,-1.0
16702,15261,-1.0
21057,19423,-1.0
9586,5881,1.0
9587,5881,1.0
9588,5881,-1.0
20216,18628,1.0
20217,18628,-1.0
20218,18628,-1.0
20219,18628,-1.0
26668,25146,-1.0
27442,25967,1.0
27443,25967,1.0
14237,25967,-1.0
27444,25967,-1.0
26901,25492,-1.0
26902,25492,-1.0
30366,29632,1.0
30367,29632,-1.0
30368,29632,-1.0
20961,19336,-1.0
20962,19336,-1.0
20963,19336,-1.0
20964,19336,-1.0
20965,19336,-1.0
20966,19336,-1.0
20967,19336,-1.0
20968,19336,-1.0
10535,6537,1.0
10536,6537,1.0
11572,7686,-1.0
11573,7686,-1.0
11574,7686,-1.0
11575,7686,-1.0
24401,22800,1.0
24402,22800,-1.0
24403,22800,-1.0
24404,22800,-1.0
7301,3345,1.0
7302,3345,-1.0
2604,13545,1.0
9555,5856,-1.0
527,23996,1.0
528,23996,1.0
529,23996,1.0
530,23996,1.0
531,23996,1.0
532,23996,-1.0
533,23996,-1.0
534,23996,-1.0
535,23996,-1.0
6876,2983,-1.0
32898,32773,1.0
33700,32773,1.0
33060,32773,1.0
32979,32773,1.0
32895,32773,1.0
32900,32773,1.0
32824,32773,-1.0
32879,32773,-1.0
33076,32773,-1.0
32891,32773,-1.0
9806,997,1.0
9807,997,1.0
9808,997,1.0
20917,20953,1.0
14525,11870,-1.0
14526,11870,-1.0
33931,33536,1.0
33563,33536,-1.0
33751,33536,-1.0
33734,33536,-1.0
34153,33536,-1.0
31303,31425,1.0
28624,27483,-1.0
15889,17754,1.0
17011,17754,1.0
25989,27422,-1.0
11072,6980,1.0
11073,6980,1.0
13757,10330,-1.0
13758,10330,-1.0
13759,10330,-1.0
13760,10330,-1.0
13761,10330,-1.0
14962,12508,-1.0
29581,28744,-1.0
17263,20098,1.0
21692,20098,-1.0
26941,25589,-1.0
18391,17289,1.0
21902,20361,-1.0
16531,14982,-1.0
34284,33965,1.0
34327,33965,1.0
34314,33965,-1.0
2705,654,1.0
2706,654,-1.0
2707,654,-1.0
2708,654,-1.0
10299,6377,1.0
10300,6377,-1.0
27577,26064,1.0
27578,26064,-1.0
27579,26064,-1.0
15602,13510,1.0
15603,13510,1.0
15604,13510,1.0
15605,13510,1.0
28499,27369,1.0
16945,15725,-1.0
13487,9799,-1.0
13488,9799,-1.0
13489,9799,-1.0
10844,6764,1.0
10845,6764,1.0
10846,6764,1.0
10847,6764,1.0
10848,6764,-1.0
10540,6543,1.0
10541,6543,1.0
10542,6543,1.0
10543,6543,1.0
10544,6543,-1.0
10545,6543,-1.0
10546,6543,-1.0
10547,6543,-1.0
10548,6543,-1.0
19346,18015,1.0
19347,18015,-1.0
8023,4354,1.0
8024,4354,1.0
13874,10569,-1.0
4412,1865,1.0
4413,1865,1.0
4414,1865,1.0
4415,1865,1.0
4416,1865,-1.0
4417,1865,-1.0
4418,1865,-1.0
32706,32499,-1.0
29220,28179,-1.0
17073,15964,-1.0
23356,25021,-1.0
33416,32876,1.0
11504,7552,1.0
25577,24052,1.0
24292,22734,-1.0
24293,22734,-1.0
15908,13704,-1.0
31473,30672,-1.0
10033,6126,1.0
10034,6126,1.0
10035,6126,-1.0
25119,23493,-1.0
25120,23493,-1.0
16400,14717,-1.0
16401,14717,-1.0
4856,2043,1.0
4857,2043,-1.0
11470,7486,1.0
13642,10173,1.0
13643,10173,1.0
13644,10173,1.0
13645,10173,1.0
13646,10173,-1.0
13647,10173,-1.0
13648,10173,-1.0
13649,10173,-1.0
14460,11714,-1.0
3910,1407,1.0
2329,536,1.0
2330,536,-1.0
2331,536,-1.0
2332,536,-1.0
2333,536,-1.0
2334,536,-1.0
2335,536,-1.0
2336,536,-1.0
27678,26098,-1.0
17692,16854,-1.0
2877,687,1.0
2878,687,1.0
2879,687,1.0
2880,687,1.0
2881,687,1.0
2882,687,1.0
2883,687,1.0
2884,687,1.0
2885,687,1.0
2886,687,1.0
2887,687,-1.0
2888,687,-1.0
